id,is_humor,funniness_average
tweet1064,0,0.19403365
tweet1065,1,2.2987633
tweet1066,0,0.7444089
tweet1067,0,0.11573948
tweet1068,0,0.5248794
tweet1069,0,0.02280972
tweet1070,0,0.0012699902
tweet1071,0,0.01990987
tweet1072,1,1.9172745
tweet1073,1,2.5258005
tweet1074,1,1.6288843
tweet1075,0,0.18953875
tweet1076,1,2.4834485
tweet1077,0,-0.098383844
tweet1078,0,0.5030752
tweet1079,0,-0.020367984
tweet1080,1,1.6711509
tweet1081,1,2.1206527
tweet1082,1,0.8624841
tweet1083,1,2.3946831
tweet1084,0,0.3265947
tweet1085,1,1.3369858
tweet1086,0,0.44260174
tweet1087,0,0.23530312
tweet1088,1,1.8833338
tweet1089,0,0.007055135
tweet1090,0,0.39080593
tweet1091,1,2.3065796
tweet1092,0,0.039047297
tweet1093,1,2.1971393
tweet1094,0,-0.0067317365
tweet1095,0,0.56215227
tweet1096,0,-0.23943742
tweet1097,1,1.8473772
tweet1098,1,0.66383076
tweet1099,1,1.791626
tweet1100,1,2.1245077
tweet1101,0,0.7126309
tweet1102,0,0.11497977
tweet1103,0,0.45502216
tweet1104,1,1.4847518
tweet1105,0,0.6482329
tweet1106,1,2.3554714
tweet1107,0,0.05398395
tweet1108,0,0.2168363
tweet1109,0,0.08973701
tweet1110,0,-0.23008505
tweet1111,0,1.0339024
tweet1112,1,1.8343115
tweet1113,0,0.16033104
tweet1114,0,0.26755762
tweet1115,1,1.9374287
tweet1116,0,0.16978249
tweet1117,1,1.7895782
tweet1118,0,0.31825024
tweet1119,0,0.66560763
tweet1120,0,0.79864407
tweet1121,0,0.1785982
tweet1122,0,-0.063961074
tweet1123,0,0.08252176
tweet1124,0,0.51114684
tweet1125,0,1.493199
tweet1126,0,0.8025346
tweet1127,0,0.27492908
tweet1128,1,1.9766674
tweet1129,1,1.3462718
tweet1130,1,1.3496699
tweet1131,0,0.09480258
tweet1132,1,1.8906038
tweet1133,0,0.09088419
tweet1134,1,0.91110104
tweet1135,1,2.3976731
tweet1136,0,0.7466294
tweet1137,1,1.1275556
tweet1138,1,0.9864416
tweet1139,1,1.6836758
tweet1140,0,0.4052492
tweet1141,1,2.02333
tweet1142,1,2.315332
tweet1143,0,0.035149366
tweet1144,0,0.15625808
tweet1145,0,0.2852079
tweet1146,0,0.41512227
tweet1147,0,-0.015130716
tweet1148,0,0.014396894
tweet1149,0,0.21881369
tweet1150,0,0.21054526
tweet1151,1,1.9552895
tweet1152,0,0.20158894
tweet1153,1,2.0849319
tweet1154,1,0.9782362
tweet1155,0,-0.05936473
tweet1156,1,0.7834185
tweet1157,1,1.1374917
tweet1158,0,0.49692005
tweet1159,1,1.3169138
tweet1160,1,1.7646211
tweet1161,0,0.4212622
tweet1162,0,0.51806116
tweet1163,0,0.61062014
tweet1164,0,0.23152098
tweet1165,0,0.26655775
tweet1166,1,2.2034059
tweet1167,1,0.5720029
tweet1168,0,0.41310185
tweet1169,0,0.037503265
tweet1170,0,0.6229262
tweet1171,1,1.750438
tweet1172,0,0.23449664
tweet1173,0,0.39029258
tweet1174,0,0.7260188
tweet1175,0,0.11541189
tweet1176,0,0.04781262
tweet1177,0,-0.12607883
tweet1178,0,-0.029203957
tweet1179,0,0.57065743
tweet1180,0,0.15386912
tweet1181,0,0.8429443
tweet1182,0,0.45201713
tweet1183,0,0.86284506
tweet1184,1,1.2924427
tweet1185,1,1.6951716
tweet1186,1,1.2559097
tweet1187,0,0.49093255
tweet1188,0,0.5470325
tweet1189,1,1.6277959
tweet1190,0,1.030223
tweet1191,1,1.8634554
tweet1192,0,0.8902877
tweet1193,0,-0.018739149
tweet1194,0,0.24068868
tweet1195,0,-0.010834995
tweet1196,1,2.0163302
tweet1197,0,0.07318757
tweet1198,0,0.31300598
tweet1199,0,-0.07192237
tweet1200,1,2.0202198
tweet1201,1,2.1073122
tweet1202,0,-0.060962487
tweet1203,1,1.9427055
tweet1204,0,-0.006312615
tweet1205,1,1.3374363
tweet1206,1,2.0506246
tweet1207,1,1.114465
tweet1208,1,2.8793235
tweet1209,1,2.5902796
tweet1210,1,1.3635371
tweet1211,0,-0.08929505
tweet1212,0,0.46487284
tweet1213,0,-0.07237792
tweet1214,0,1.0811872
tweet1215,1,2.234578
tweet1216,0,-0.2662454
tweet1217,1,2.7093165
tweet1218,1,2.0999038
tweet1219,0,0.47414917
tweet1220,1,1.9627628
tweet1221,1,1.3861523
tweet1222,1,0.88050985
tweet1223,1,2.2348256
tweet1224,1,1.7187554
tweet1225,0,0.772562
tweet1226,0,0.017469618
tweet1227,1,1.6928012
tweet1228,1,1.59974
tweet1229,0,0.43669948
tweet1230,0,-0.0041132746
tweet1231,1,0.9022735
tweet1232,0,0.1038795
tweet1233,0,0.22531727
tweet1234,0,-0.08895246
tweet1235,1,0.59724444
tweet1236,1,1.8385633
tweet1237,1,1.445833
tweet1238,0,0.32926893
tweet1239,0,0.062349427
tweet1240,0,0.29428485
tweet1241,0,-0.00704481
tweet1242,1,0.629836
tweet1243,0,0.74599373
tweet1244,0,0.74902487
tweet1245,0,0.24231783
tweet1246,0,0.13232204
tweet1247,0,0.4384307
tweet1248,0,0.08298202
tweet1249,1,0.75397694
tweet1250,0,-0.10511633
tweet1251,1,1.4785547
tweet1252,0,0.31536567
tweet1253,0,0.097992875
tweet1254,0,0.5876428
tweet1255,0,0.4591003
tweet1256,1,2.524329
tweet1257,0,-0.024060389
tweet1258,1,2.201549
tweet1259,0,0.26637262
tweet1260,0,0.17587134
tweet1261,0,0.87869245
tweet1262,1,1.8656152
tweet1263,0,0.61968625
tweet1264,0,0.3470438
tweet1265,0,0.29616743
tweet1266,0,0.40977842
tweet1267,1,2.1998866
tweet1268,1,2.616592
tweet1269,1,0.7894194
tweet1270,1,1.5661724
tweet1271,0,0.35464817
tweet1272,0,0.008531901
tweet1273,1,1.5219204
tweet1274,0,0.08625183
tweet1275,0,0.3906389
tweet1276,1,1.1621431
tweet1277,1,1.0501583
tweet1278,0,-0.07065783
tweet1279,1,1.2310848
tweet1280,0,0.014956325
tweet1281,0,0.33855134
tweet1282,0,0.3854598
tweet1283,0,0.7571905
tweet1284,1,1.3335893
tweet1285,0,0.017259795
tweet1286,0,0.15643004
tweet1287,1,1.2855902
tweet1288,1,1.5902172
tweet1289,1,1.0753573
tweet1290,1,1.2227134
tweet1291,1,1.486071
tweet1292,1,2.1303995
tweet1293,0,0.5790452
tweet1294,1,1.3803294
tweet1295,0,0.25057548
tweet1296,0,0.51163983
tweet1297,1,1.645345
tweet1298,1,1.955664
tweet1299,0,0.10343079
tweet1300,0,0.12657055
tweet1301,0,0.28300598
tweet1302,1,1.4439833
tweet1303,0,0.24546954
tweet1304,0,0.39544883
tweet1305,0,0.27720898
tweet1306,0,0.87565756
tweet1307,1,2.4037242
tweet1308,0,0.61604893
tweet1309,0,0.5727744
tweet1310,0,0.39137724
tweet1311,0,0.4497767
tweet1312,0,-0.23143706
tweet1313,0,0.18466738
tweet1314,0,-0.089588985
tweet1315,0,0.04919661
tweet1316,0,0.059740793
tweet1317,1,2.0438051
tweet1318,1,1.3752162
tweet1319,1,2.2639747
tweet1320,0,0.21857063
tweet1321,1,2.518613
tweet1322,1,2.126123
tweet1323,0,0.15773746
tweet1324,0,0.91471994
tweet1325,1,1.3412014
tweet1326,0,-0.032973617
tweet1327,1,1.4456531
tweet1328,0,0.58877194
tweet1329,0,0.32176918
tweet1330,1,1.0880657
tweet1331,0,-0.008503819
tweet1332,1,2.2628388
tweet1333,1,1.8003967
tweet1334,1,0.8533222
tweet1335,0,0.07466634
tweet1336,1,1.1260035
tweet1337,0,0.7605822
tweet1338,1,2.051312
tweet1339,0,0.6137233
tweet1340,1,0.8567624
tweet1341,0,0.4195935
tweet1342,1,2.8027744
tweet1343,0,0.2347142
tweet1344,0,-0.03044019
tweet1345,0,0.04520304
tweet1346,0,0.1306376
tweet1347,0,0.9441187
tweet1348,1,2.732489
tweet1349,0,0.1343348
tweet1350,0,0.025936995
tweet1351,0,0.47362837
tweet1352,1,2.3342159
tweet1353,1,0.90703046
tweet1354,0,0.0482363
tweet1355,0,0.26209563
tweet1356,1,3.1637955
tweet1357,0,-0.14467013
tweet1358,0,0.0015645117
tweet1359,0,-0.5258707
tweet1360,1,1.7529087
tweet1361,1,2.11336
tweet1362,1,1.340218
tweet1363,0,-0.048407
tweet1364,0,-0.051055312
tweet1365,0,0.53636944
tweet1366,0,-0.17582878
tweet1367,1,1.0463618
tweet1368,0,0.30902523
tweet1369,1,1.7536914
tweet1370,1,2.168861
tweet1371,0,0.81190175
tweet1372,0,0.47843164
tweet1373,0,0.22500774
tweet1374,1,1.6919577
tweet1375,0,0.17029892
tweet1376,0,0.15730448
tweet1377,0,0.2575678
tweet1378,0,0.72226024
tweet1379,1,2.1666121
tweet1380,1,1.4661281
tweet1381,1,2.2886353
tweet1382,0,0.4001862
tweet1383,1,1.960254
tweet1384,1,1.486563
tweet1385,0,0.0873706
tweet1386,0,0.021068502
tweet1387,0,-0.016832713
tweet1388,0,-0.029387271
tweet1389,1,1.3843601
tweet1390,0,0.13133313
tweet1391,0,-0.0007996887
tweet1392,1,2.3239102
tweet1393,0,0.018075764
tweet1394,0,0.081337266
tweet1395,0,0.80371296
tweet1396,0,0.18982634
tweet1397,1,1.661781
tweet1398,1,1.1429721
tweet1399,0,1.053405
tweet1400,0,0.2327847
tweet1401,0,0.0743144
tweet1402,0,0.33417517
tweet1403,0,1.1112024
tweet1404,0,0.92917395
tweet1405,0,0.8293381
tweet1406,0,0.14973648
tweet1407,0,0.31568664
tweet1408,0,-0.030538645
tweet1409,0,0.5922499
tweet1410,0,0.121459164
tweet1411,1,1.0100546
tweet1412,1,1.256474
tweet1413,0,0.2753635
tweet1414,0,0.009589553
tweet1415,0,0.49071154
tweet1416,0,0.65139943
tweet1417,1,2.132906
tweet1418,0,-0.06440349
tweet1419,0,0.3111958
tweet1420,0,0.56576
tweet1421,0,0.62565315
tweet1422,1,2.1544614
tweet1423,0,0.031081935
tweet1424,1,1.87719
tweet1425,0,0.56022453
tweet1426,1,1.6314319
tweet1427,0,0.19440725
tweet1428,0,0.20299268
tweet1429,0,0.48157993
tweet1430,1,2.3194644
tweet1431,1,1.8696439
tweet1432,0,0.16455697
tweet1433,1,1.4980544
tweet1434,0,0.56961066
tweet1435,1,1.1351125
tweet1436,1,0.7181981
tweet1437,1,0.70634097
tweet1438,0,0.06875982
tweet1439,1,1.6939843
tweet1440,1,2.1875584
tweet1441,1,2.2713332
tweet1442,1,2.405923
tweet1443,1,1.2681
tweet1444,1,0.66004145
tweet1445,1,2.2556214
tweet1446,0,0.26170176
tweet1447,1,0.7516199
tweet1448,0,0.19863047
tweet1449,1,1.5826331
tweet1450,0,0.48399943
tweet1451,0,-0.109881744
tweet1452,0,-0.11489079
tweet1453,0,0.30245775
tweet1454,0,0.5784168
tweet1455,0,0.24643631
tweet1456,0,0.047389526
tweet1457,0,-0.06296707
tweet1458,1,1.9969904
tweet1459,0,-0.14126678
tweet1460,0,-0.029590603
tweet1461,0,0.19633095
tweet1462,0,0.14515243
tweet1463,0,1.1141393
tweet1464,0,0.017163923
tweet1465,0,0.14678624
tweet1466,0,0.09982144
tweet1467,0,-0.15452048
tweet1468,0,0.65908325
tweet1469,1,2.0398808
tweet1470,1,2.3258615
tweet1471,1,2.240975
tweet1472,0,-0.059804104
tweet1473,0,0.5290136
tweet1474,1,1.6186543
tweet1475,0,0.4962224
tweet1476,0,1.0018094
tweet1477,0,0.18565984
tweet1478,1,1.9202636
tweet1479,0,0.3517943
tweet1480,0,0.12437193
tweet1481,0,-0.003219083
tweet1482,1,2.100646
tweet1483,0,0.945144
tweet1484,1,1.9038804
tweet1485,1,1.9563406
tweet1486,0,-0.126037
tweet1487,1,2.0209866
tweet1488,0,0.2184434
tweet1489,0,-0.21847391
tweet1490,0,0.5253731
tweet1491,0,0.17416756
tweet1492,0,0.2574875
tweet1493,0,1.0102088
tweet1494,0,0.032597326
tweet1495,0,0.24787173
tweet1496,0,0.10611609
tweet1497,0,0.12940134
tweet1498,1,0.78363144
tweet1499,1,0.8486517
tweet1500,0,-0.0976937
tweet1501,1,1.7858473
tweet1502,1,1.9059101
tweet1503,1,1.8996689
tweet1504,1,2.09921
tweet1505,0,0.36439824
tweet1506,0,0.21376547
tweet1507,1,1.5437925
tweet1508,0,-0.116986014
tweet1509,0,0.31124824
tweet1510,1,1.037064
tweet1511,1,0.7750296
tweet1512,0,-0.0115059735
tweet1513,1,2.1149173
tweet1514,1,1.0970201
tweet1515,1,2.1266773
tweet1516,0,0.34823376
tweet1517,1,1.9798851
tweet1518,0,0.0035099864
tweet1519,0,0.5727566
tweet1520,0,0.7383259
tweet1521,1,2.2993422
tweet1522,1,2.1193013
tweet1523,1,1.1381007
tweet1524,1,0.88883716
tweet1525,0,-0.007506353
tweet1526,0,-0.22849897
tweet1527,1,1.8525066
tweet1528,0,0.016823996
tweet1529,1,1.0486996
tweet1530,0,-0.054847967
tweet1531,1,1.7237885
tweet1532,0,0.39091653
tweet1533,0,0.21620111
tweet1534,0,0.34575552
tweet1535,0,0.6427673
tweet1536,1,1.0742769
tweet1537,0,0.1416125
tweet1538,0,-0.26751697
tweet1539,0,-0.18615998
tweet1540,1,1.2728794
tweet1541,1,2.2161686
tweet1542,0,0.5542298
tweet1543,1,0.8087621
tweet1544,0,0.48191467
tweet1545,1,1.2457362
tweet1546,0,0.59119254
tweet1547,0,0.053006254
tweet1548,1,0.5970213
tweet1549,1,2.2965248
tweet1550,1,1.1973257
tweet1551,0,0.52931994
tweet1552,0,0.20288435
tweet1553,1,0.90338695
tweet1554,1,2.159659
tweet1555,1,0.8800486
tweet1556,1,1.3364947
tweet1557,1,2.7481658
tweet1558,1,1.8683243
tweet1559,1,1.1823642
tweet1560,0,0.10139215
tweet1561,1,1.105305
tweet1562,1,1.1991173
tweet1563,0,0.055038095
tweet1564,0,-0.09776596
tweet1565,0,-0.14810732
tweet1566,0,0.44508982
tweet1567,1,2.6488533
tweet1568,0,0.231944
tweet1569,0,-0.01406048
tweet1570,1,2.4595177
tweet1571,0,0.54380786
tweet1572,0,0.65061724
tweet1573,1,2.0525308
tweet1574,0,-0.2062298
tweet1575,0,0.51156175
tweet1576,0,0.31651178
tweet1577,1,1.597311
tweet1578,0,0.14681503
tweet1579,0,-0.33006328
tweet1580,1,1.453513
tweet1581,0,0.17164008
tweet1582,0,0.87879574
tweet1583,1,2.217691
tweet1584,0,0.03712493
tweet1585,0,0.35356253
tweet1586,0,0.0922662
tweet1587,0,0.216876
tweet1588,0,-0.057379402
tweet1589,1,1.2436464
tweet1590,0,0.013106734
tweet1591,1,1.6880491
tweet1592,1,0.94592494
tweet1593,0,0.12720652
tweet1594,0,0.03221362
tweet1595,0,-0.073783316
tweet1596,0,0.3463882
tweet1597,0,-0.059186883
tweet1598,0,0.6137217
tweet1599,0,-0.06780733
tweet1600,0,-0.19021797
tweet1601,0,0.19080588
tweet1602,0,0.07219742
tweet1603,1,0.5516683
tweet1604,0,1.0315279
tweet1605,0,0.1653761
tweet1606,0,0.1279935
tweet1607,0,0.24550109
tweet1608,0,0.012308138
tweet1609,1,1.529671
tweet1610,1,1.7894713
tweet1611,1,2.3227923
tweet1612,1,0.8129549
tweet1613,1,2.0133882
tweet1614,0,0.20726971
tweet1615,0,0.32946363
tweet1616,1,1.635137
tweet1617,1,1.4329206
tweet1618,0,0.01305339
tweet1619,1,2.1087482
tweet1620,0,0.106409475
tweet1621,0,0.6276374
tweet1622,1,1.6942482
tweet1623,0,0.86504537
tweet1624,0,0.10072084
tweet1625,0,0.20006248
tweet1626,0,1.0118258
tweet1627,1,1.0216401
tweet1628,1,1.9132402
tweet1629,1,1.895607
tweet1630,1,1.2007812
tweet1631,0,-0.0032505095
tweet1632,1,2.1659884
tweet1633,0,0.67236704
tweet1634,1,2.6905794
tweet1635,0,0.36942273
tweet1636,1,1.3765354
tweet1637,1,1.8467944
tweet1638,0,-0.33661145
tweet1639,0,0.8561865
tweet1640,1,1.8121821
tweet1641,0,0.38314804
tweet1642,1,1.4951171
tweet1643,1,0.8804377
tweet1644,0,-0.08305101
tweet1645,0,0.8120307
tweet1646,1,2.3168778
tweet1647,1,1.9472532
tweet1648,0,0.21363716
tweet1649,0,0.16346523
tweet1650,0,-0.20218877
tweet1651,0,0.17407951
tweet1652,0,0.11242807
tweet1653,0,0.46036053
tweet1654,0,0.03617053
tweet1655,1,1.1726342
tweet1656,0,-0.16830361
tweet1657,0,0.15004945
tweet1658,1,0.70365673
tweet1659,1,1.3645513
tweet1660,1,1.666247
tweet1661,1,1.9733057
tweet1662,1,0.92160434
tweet1663,1,1.9732342
tweet1664,0,0.26351818
tweet1665,0,1.0162075
tweet1666,0,-0.07310674
tweet1667,1,2.094891
tweet1668,0,0.32764122
tweet1669,0,0.04342804
tweet1670,0,0.18236688
tweet1671,1,2.1270328
tweet1672,1,1.1946003
tweet1673,0,-0.04076218
tweet1674,1,1.1839688
tweet1675,0,-0.10294118
tweet1676,1,0.8838873
tweet1677,0,0.17556879
tweet1678,0,0.14775652
tweet1679,0,0.22853474
tweet1680,1,1.0012
tweet1681,0,0.08278668
tweet1682,1,2.2187762
tweet1683,0,0.06348689
tweet1684,1,1.3495209
tweet1685,1,2.1274536
tweet1686,0,-0.15628196
tweet1687,0,-0.28403562
tweet1688,0,0.25793156
tweet1689,1,2.1062388
tweet1690,1,2.109808
tweet1691,0,0.15854008
tweet1692,0,-0.07579316
tweet1693,1,2.0551217
tweet1694,0,0.32375625
tweet1695,1,2.1718516
tweet1696,1,1.8014959
tweet1697,0,-0.016288191
tweet1698,0,-0.035824984
tweet1699,0,-0.2732249
tweet1700,1,1.5770905
tweet1701,1,1.6447519
tweet1702,0,0.34833845
tweet1703,0,0.37010726
tweet1704,0,0.38782543
tweet1705,1,1.4857855
tweet1706,0,0.6988182
tweet1707,0,0.5645062
tweet1708,0,-0.10393183
tweet1709,1,2.1918013
tweet1710,1,0.5543485
tweet1711,0,0.56164265
tweet1712,0,0.3151261
tweet1713,1,1.8398266
tweet1714,0,0.21516299
tweet1715,1,2.8667102
tweet1716,1,2.0124984
tweet1717,1,2.3406684
tweet1718,1,1.9556881
tweet1719,0,0.023805952
tweet1720,0,0.83711416
tweet1721,0,0.023907503
tweet1722,0,-0.11503569
tweet1723,1,1.6110933
tweet1724,0,0.05903983
tweet1725,0,-0.048014157
tweet1726,1,1.7281551
tweet1727,1,0.7665497
tweet1728,0,0.017320253
tweet1729,0,-0.09550186
tweet1730,0,0.0115004275
tweet1731,1,1.2295201
tweet1732,1,1.2508295
tweet1733,0,0.05266102
tweet1734,0,0.13379157
tweet1735,1,1.7309635
tweet1736,1,2.084669
tweet1737,1,0.9623516
tweet1738,1,1.6712459
tweet1739,0,0.7239584
tweet1740,0,0.74147815
tweet1741,1,2.367427
tweet1742,1,1.2779316
tweet1743,1,1.3444847
tweet1744,1,1.7387884
tweet1745,0,0.47273692
tweet1746,0,0.20236723
tweet1747,1,2.3910935
tweet1748,0,0.17453787
tweet1749,0,0.020954821
tweet1750,0,0.25194988
tweet1751,0,-0.12736036
tweet1752,0,0.25503004
tweet1753,0,0.16715114
tweet1754,0,1.0488003
tweet1755,0,0.18881194
tweet1756,0,0.2419349
tweet1757,1,1.8238363
tweet1758,0,0.27636784
tweet1759,1,1.9206448
tweet1760,0,0.61113644
tweet1761,0,0.11554082
tweet1762,0,0.6154642
tweet1763,0,0.50665194
tweet1764,0,0.2689659
tweet1765,1,1.3537191
tweet1766,1,1.8341904
tweet1767,0,0.1885436
tweet1768,1,1.4809389
tweet1769,1,0.74842185
tweet1770,1,1.3078424
tweet1771,1,2.1694794
tweet1772,0,-0.35589844
tweet1773,0,0.31225738
tweet1774,1,2.2046428
tweet1775,0,-0.24260497
tweet1776,1,1.9190047
tweet1777,1,2.7113326
tweet1778,0,0.16449636
tweet1779,0,0.0049206526
tweet1780,0,-0.040252693
tweet1781,1,1.1839542
tweet1782,1,2.25337
tweet1783,0,0.7314228
tweet1784,0,0.7417784
tweet1785,0,0.42781457
tweet1786,1,2.0183413
tweet1787,0,0.30800885
tweet1788,0,0.123408064
tweet1789,1,1.7788159
tweet1790,0,0.05859647
tweet1791,0,0.088150635
tweet1792,0,0.015412236
tweet1793,0,-0.024322784
tweet1794,1,2.4115515
tweet1795,0,0.4934829
tweet1796,1,1.4361446
tweet1797,1,1.5071019
tweet1798,1,1.3796513
tweet1799,0,0.21003827
tweet1800,0,0.08722633
tweet1801,1,1.0349499
tweet1802,0,0.07562888
tweet1803,0,0.06513731
tweet1804,1,0.9568014
tweet1805,0,-0.011681503
tweet1806,0,0.025814336
tweet1807,1,0.94497854
tweet1808,0,0.36051187
tweet1809,1,2.372079
tweet1810,1,1.8790104
tweet1811,0,0.38994732
tweet1812,1,1.9946165
tweet1813,0,-0.11504612
tweet1814,0,-0.05438705
tweet1815,1,2.1566494
tweet1816,0,0.19020852
tweet1817,0,0.5100341
tweet1818,1,1.5500513
tweet1819,0,0.43834335
tweet1820,0,0.065682314
tweet1821,0,0.62101096
tweet1822,0,-0.16834374
tweet1823,0,0.43486485
tweet1824,1,2.250955
tweet1825,0,-0.024510255
tweet1826,1,1.3309517
tweet1827,0,0.6115751
tweet1828,0,0.43678504
tweet1829,0,0.30949298
tweet1830,1,2.1746309
tweet1831,1,0.82899207
tweet1832,0,0.12189591
tweet1833,0,0.735807
tweet1834,0,0.79826623
tweet1835,0,-0.23702781
tweet1836,1,1.071403
tweet1837,0,0.20697367
tweet1838,0,0.34875742
tweet1839,0,0.0873459
tweet1840,1,2.5112014
tweet1841,0,0.19610678
tweet1842,0,0.15127237
tweet1843,0,-0.004115297
tweet1844,0,0.6092248
tweet1845,0,0.013164973
tweet1846,0,0.8667718
tweet1847,0,0.5366914
tweet1848,1,1.7777293
tweet1849,0,-0.26946613
tweet1850,1,1.8090051
tweet1851,1,2.1123996
tweet1852,1,1.4543434
tweet1853,0,0.39677018
tweet1854,1,0.7131957
tweet1855,0,0.2612307
tweet1856,1,0.9438227
tweet1857,0,0.019292954
tweet1858,1,2.6749682
tweet1859,0,0.056821488
tweet1860,0,-0.121782996
tweet1861,1,1.6783663
tweet1862,0,-0.081238315
tweet1863,1,1.1552571
tweet1864,0,0.59004986
tweet1865,1,0.9176456
tweet1866,0,-0.19213724
tweet1867,0,0.463723
tweet1868,0,0.28366956
tweet1869,1,2.162177
tweet1870,1,2.875893
tweet1871,0,0.2171102
tweet1872,0,0.49388003
tweet1873,1,2.231709
tweet1874,1,2.0998664
tweet1875,1,1.951059
tweet1876,1,1.6027191
tweet1877,0,0.2553146
tweet1878,1,1.7904819
tweet1879,1,2.2414384
tweet1880,0,0.22899325
tweet1881,1,2.3600276
tweet1882,1,1.672196
tweet1883,0,0.26279092
tweet1884,0,-0.06493086
tweet1885,0,-0.26577312
tweet1886,1,2.5013893
tweet1887,1,1.7788128
tweet1888,1,1.5183738
tweet1889,1,2.643505
tweet1890,1,1.3706472
tweet1891,0,-0.04787159
tweet1892,1,2.0124612
tweet1893,1,1.307142
tweet1894,0,0.43379694
tweet1895,0,-0.042795964
tweet1896,0,-0.033836633
tweet1897,1,1.4863497
tweet1898,1,2.213985
tweet1899,0,0.8313963
tweet1900,1,1.6194847
tweet1901,1,2.4594045
tweet1902,1,1.5427182
tweet1903,0,0.42437166
tweet1904,1,1.3288352
tweet1905,1,1.5887234
tweet1906,1,2.1698658
tweet1907,1,2.562024
tweet1908,0,0.08087845
tweet1909,1,1.1571789
tweet1910,1,1.899143
tweet1911,1,1.8910166
tweet1912,1,1.7175386
tweet1913,0,-0.22681892
tweet1914,0,0.0813838
tweet1915,0,-0.06731838
tweet1916,1,1.8692131
tweet1917,1,1.796884
tweet1918,0,0.58292544
tweet1919,1,1.8197098
tweet1920,0,-0.03130334
tweet1921,0,0.24159214
tweet1922,1,2.5577254
tweet1923,0,-0.056902356
tweet1924,0,0.09765192
tweet1925,0,0.25518245
tweet1926,1,1.3787031
tweet1927,1,1.6712637
tweet1928,0,0.11507219
tweet1929,0,0.16624448
tweet1930,0,-0.15216194
tweet1931,1,1.8036649
tweet1932,0,1.1154801
tweet1933,0,0.0675598
tweet1934,0,-0.23972061
tweet1935,0,0.140451
tweet1936,1,1.1186229
tweet1937,0,0.5211565
tweet1938,0,0.9651909
tweet1939,0,0.4571252
tweet1940,0,0.18337871
tweet1941,1,2.1880007
tweet1942,1,1.1402336
tweet1943,0,0.33267507
tweet1944,0,0.51334035
tweet1945,0,-0.040988013
tweet1946,0,-0.05976807
tweet1947,1,2.2103424
tweet1948,0,0.5738905
tweet1949,0,0.19628654
tweet1950,1,1.3189107
tweet1951,1,1.4167509
tweet1952,0,0.15236577
tweet1953,0,0.5970319
tweet1954,1,2.5812411
tweet1955,1,0.7254108
tweet1956,0,0.26982743
tweet1957,0,-0.22607386
tweet1958,0,0.80738896
tweet1959,1,1.8365517
tweet1960,1,1.9359232
tweet1961,0,0.09087385
tweet1962,1,1.0051473
tweet1963,0,0.12039478
tweet1964,1,1.7079042
tweet1965,1,2.169616
tweet1966,1,1.4279395
tweet1967,1,2.0602098
tweet1968,0,0.5485213
tweet1969,0,0.37347803
tweet1970,0,0.26902848
tweet1971,1,1.8924599
tweet1972,0,0.072876416
tweet1973,0,0.0031104921
tweet1974,0,0.5361587
tweet1975,1,2.445792
tweet1976,0,-0.04033596
tweet1977,0,-0.12453951
tweet1978,1,2.0582352
tweet1979,1,2.2234476
tweet1980,1,1.6192081
tweet1981,0,0.42667517
tweet1982,0,0.22281528
tweet1983,1,2.0650735
tweet1984,1,1.5592264
tweet1985,0,0.1456877
tweet1986,0,0.15125206
tweet1987,1,2.0685356
tweet1988,0,0.20562348
tweet1989,0,0.21391356
tweet1990,1,1.6237686
tweet1991,1,1.8031409
tweet1992,0,0.7643031
tweet1993,0,0.04763458
tweet1994,0,-0.086811
tweet1995,0,0.6712515
tweet1996,0,0.036585532
tweet1997,0,0.17041804
tweet1998,1,2.266219
tweet1999,1,1.4667113
tweet2000,0,0.32646626
tweet2001,1,2.299604
tweet2002,0,0.2147793
tweet2003,0,0.05985886
tweet2004,1,2.1096215
tweet2005,0,-0.09022099
tweet2006,1,0.93072927
tweet2007,1,1.880727
tweet2008,1,2.0422068
tweet2009,0,-0.072580636
tweet2010,1,0.6069123
tweet2011,1,2.1445081
tweet2012,1,1.5057104
tweet2013,0,0.54510725
tweet2014,0,0.13959141
tweet2015,1,1.8867247
tweet2016,1,1.93006
tweet2017,0,0.540765
tweet2018,1,2.3333995
tweet2019,0,0.060898334
tweet2020,0,-0.12904593
tweet2021,1,1.4981276
tweet2022,1,1.2507722
tweet2023,0,-0.06193272
tweet2024,0,0.28616425
tweet2025,1,2.4408329
tweet2026,0,0.30996862
tweet2027,0,0.29632643
tweet2028,1,1.9758002
tweet2029,1,1.2605693
tweet2030,1,1.921026
tweet2031,0,0.4814864
tweet2032,1,2.320132
tweet2033,1,2.4298263
tweet2034,0,0.55675346
tweet2035,0,0.6912138
tweet2036,0,0.36799377
tweet2037,0,0.8994497
tweet2038,1,1.533989
tweet2039,1,1.8955244
tweet2040,0,0.45272738
tweet2041,0,-0.021035701
tweet2042,1,1.070248
tweet2043,0,0.12936333
tweet2044,0,0.04060691
tweet2045,0,0.5558935
tweet2046,0,-0.032131657
tweet2047,0,0.5978337
tweet2048,0,-0.19820471
tweet2049,0,-0.020965729
tweet2050,0,0.18792155
tweet2051,1,1.3788406
tweet2052,0,0.6277011
tweet2053,0,0.00635546
tweet2054,0,0.0023394257
tweet2055,0,0.63829964
tweet2056,1,1.033364
tweet2057,0,0.07468784
tweet2058,0,-0.1767326
